time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-04-22 15:24:11.195 UTC, ,125,3157909,824,11944,112, ,3, ,14,3,0.21, , , , , , , ,3,3, ,2, ,2,1,5, ,11,5, , , , , , , , , , , , , ,2803,3, ,2086, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492874651110,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,104448,24, , , , , , , , ,2,23,16813768,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:24:11.314 UTC, ,125,3160933,928,15080, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,2803,3, ,2086, , , , , , ,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492874651110,3145728, , , , ,1,6,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,251,1, , , , , , , , ,20130344,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:24:18.702 UTC, ,125,3181933,928,35888,192, ,4, ,21,4,0.19, , , , , , , ,4,4, ,2, ,2,1,7, ,14,5, , , , , , , , , , , , , ,3746,4, ,3164, , , , , , ,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492874658622,3145728, , , ,15,1, , ,5,1, , ,3, , , , ,15,1,2048,1, , , , ,112640,28,20782,1, , , , , , ,2,23,28140480,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:24:18.705 UTC, ,125,3181741,928,35888, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,3746,4, ,3164, , , , , , ,89, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492874658622,3145728, , , , , ,8,1, , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,28338664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:16.019 UTC, ,125,3157949,928,12096, , ,3,1,16,3,0.19, , , , , , , ,3,3, ,2,1,2,1,5, ,12,4, , , , , , , , , , , , , ,25329,5, ,24638, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875015297,3145728, , , ,13, , , ,2, , , ,3, , , , ,13, ,2048,1, , , , ,135168,25, , , , , , , , , , ,22847520,-1, , , , , , ,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:16.491 UTC, ,125,3161285,928,15432, , ,4, ,10004,1,0.00, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25329,5, ,24638, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875015297,3145728, , , ,3, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , ,1,10,14872128,-1, , , , , , ,10003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:25.765 UTC, ,125,3161397,928,15432,112, ,4,1,21,4,0.19, , , , , , , ,4,4, ,2,1,2,2,6, ,14,5, , , , , , , , , , , , , ,25329,5, ,24638, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875025612,3145728, , , ,16, , , ,3, , , ,3, , , , ,16,1,2048,1, , , , ,143360,29, , , , , , , , ,2,19,27547504,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:25.775 UTC, ,125,3161285,928,15432, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25329,5, ,24638, , , , , , ,86, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875025612,3145728, , , , ,1,6,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,133,1, , , , , , , , ,27745664,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:28.290 UTC, ,125,3161549,928,15504,192, ,4, ,21,4,0.19, , , , , , , ,4,4, ,2, ,2,2,6, ,14,5, , , , , , , , , , , , , ,26253,6, ,25572, , , , , , ,83, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875028242,3145728, , , ,15,1, , ,5,1, , ,3, , , , ,15,1,2048,1, , , , ,145408,30,133,1, , , , , , ,2,19,34640392,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:28.296 UTC, ,125,3161357,928,15504, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,26253,6, ,25572, , , , , , ,83, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875028242,3145728, , , , , ,6,1, , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,34838576,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:32.215 UTC, ,125,3161621,928,15576,192, ,4,2,21,4,0.19, , , , , , , ,4,4, ,2,2,2,2,6, ,14,5, , , , , , , , , , , , , ,27172,7, ,26496, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875032186,3145728, , , ,17,1, , ,5,1, , ,3, , , , ,17,1,2048,1, , , , ,149504,32,133,1, , , , , , ,2,19,41770360,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:32.219 UTC, ,125,3161429,928,15576, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,27172,7, ,26496, , , , , , ,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875032186,3145728, , , , , ,6,1, , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,41968496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:35.649 UTC, ,125,3161501,928,15648, , ,4, ,21,4,0.19, , , , , , , ,4,4, ,2, ,2,1,7, ,14,5, , , , , , , , , , , , , ,28198,8, ,27415, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875035611,3145728, , , ,15,1,7,1,5,1, , ,3,1, , , ,15,1,2048,1, , , , ,145408,30,335,1, , , , , , ,3,27,16558280,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:35.652 UTC, ,125,3161501,928,15648, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,28198,8, ,27415, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875035611,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16703872,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:41.488 UTC, ,125,3182341,928,36488, , ,4,2,22,4,0.18, , , , , , , ,4,4, ,2,2,2,1,7, ,16,7, , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875041464,3145728, , , ,19, , , ,3, , , ,3, , , , ,19,1,2048,1, , , ,1,170187,33, , , , , , , , ,3,27,23647304,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:30:41.490 UTC, ,125,3182341,928,36488, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875041464,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,23792896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:14.730 UTC, ,125,3161677,928,15712,112, ,4,2,21,4,0.19, , , , , , , ,4,4, ,2,2,2,2,6, ,14,5, , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875074709,3145728, , , ,17, , , ,3, , , ,3, , , , ,17,1,2048,1, , , , ,145408,30, , , , , , , , ,3,27,30693728,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:14.732 UTC, ,125,3182341,928,36488, , ,4, ,1, , , , , , , , , ,4,4, , , ,2,1,7, ,2,2, , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875074709,3145728, , , ,2, , , , , , , ,3, , , , ,2,1, , , , , ,1,24779,3, , , , , , , , , , ,30839320,-1, , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:31.939 UTC, ,125,3158157,928,12192,112, ,3,1,18,3,0.17, , , , , , , ,3,3, ,2,1,2,1,5, ,14,5, , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875091413,3145728, , , ,14, , , ,3, , , ,3, , , , ,14,1,2048,1, , , , ,139264,27, , , , , , , , , , ,22154224,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:32.367 UTC, ,125,3161565,928,15712, , ,4,1,10002,1,0.00, , , , , , , ,4,4, , ,1,2,2,6, , , , , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875091413,3145728, , , ,3, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , ,1,9,14955104,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:34.463 UTC, ,125,3161677,928,15712,112, ,4,2,20,4,0.20, , , , , , , ,4,4, ,2,2,2,2,6, ,14,5, , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875094314,3145728, , , ,17, , , ,3, , , ,3, , , , ,17,1,2048,1, , , , ,145408,30, , , , , , , , ,1,9,28190872,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:34.500 UTC, ,125,3161565,928,15712, , ,4, ,1, , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,29315,9, ,28643, , , , , , ,77, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875094314,3145728, , , , ,1,6,1,2,1, , ,3,1, , , , ,1, , , , , , ,4096,2,571,1, , , , , , , , ,31372512,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:41.379 UTC, ,125,3182405,928,36552, , ,4,1,22,4,0.18, , , , , , , ,4,4, ,2,1,2,1,7, ,17,8, , , , , , , , , , , , , ,30763,10, ,29996, , , , , , ,75, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875101340,3145728, , , ,19, , , ,3, , , ,3, , , , ,19,1,2048,1, , , ,1,170187,33, , , , , , , , ,1,9,42267432,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:54.938 UTC, ,125,3170901,928,25048, , ,4,1,21,4,0.19, , , , , , , ,4,4, ,2,1,2,1,7, ,14,5, , , , , , , , , , , , , ,30763,10, ,29996, , , , , , ,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875114736,3145728, , , ,16,1,5,1,5,1, , ,3,1, , , ,16,1,2048,1, , , , ,147456,31,9237,1, , , , , , ,2,21,35716464,-1, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:31:54.942 UTC, ,125,3170901,928,25048, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,30763,10, ,29996, , , , , , ,81, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875114736,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,35914624,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:32:01.649 UTC, ,125,3192365,928,46512, , ,4,1,22,4,0.18, , , , , , , ,4,4, ,2,1,2,1,7, ,18,9, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875121616,3145728, , , ,20, , , ,3, , , ,3, , , , ,20,1,2048,1, , , ,2,197757,36, , , , , , , , ,2,21,43307512,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:32:19.078 UTC, ,125,3192365,928,46512, , ,4,1,22,4,0.18, , , , , , , ,4,4, ,2,1,2,1,7, ,18,9, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875139033,3145728, , , ,20, , , ,3, , , ,3, , , , ,20,1,2048,1, , , ,2,197757,36, , , , , , , , ,3,31,27025400,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:32:19.083 UTC, ,125,3192365,928,46512, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875139033,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,27223584,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:33:17.288 UTC, ,125,3158173,928,12240,80, ,3, ,17,3,0.18, , , , , , , ,3,3, ,2, ,2,1,5, ,13,5, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875196755,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,153600,27, , , , , , , , , , ,22841264,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:33:17.776 UTC, ,125,3161693,928,15840, , ,4,1,10003,1,0.00, , , , , , , ,4,4, , ,1,2,2,6, ,1, , , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875196755,3145728, , , ,3, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , ,1,9,14619968,-1, , , , , , ,10001, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:33:28.672 UTC, ,125,3192365,928,46512, , ,4,1,22,4,0.18, , , , , , , ,4,4, ,2,1,2,1,7, ,18,9, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875208597,3145728, , , ,20, , , ,3, , , ,3, , , , ,20,1,2048,1, , , ,2,197757,36, , , , , , , , ,2,21,17382256,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:35:22.289 UTC, ,125,3158229,928,12240,136, ,3, ,17,3,0.18, , , , , , , ,3,3, ,2, ,2,1,5, ,13,5, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875321737,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,153600,27, , , , , , , , , , ,22958080,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:35:22.793 UTC, ,125,3161693,928,15840, , ,4,1,10003,1,0.00, , , , , , , ,4,4, , ,1,2,2,6, ,1, , , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875321737,3145728, , , ,3, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , ,1,16,14546360,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:35:28.727 UTC, ,125,3192365,928,46512, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,2,1,7, ,22,9, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875328653,3145728, , , ,20, , , ,3, , , ,3, , , , ,20,1,2048,1, , , ,2,197757,36, , , , , , , , ,1,16,31541304,-1, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:35:50.668 UTC, ,125,3192365,928,46512, , ,4,1,30,4,0.13, , , , , , , ,4,4, ,2,1,2,1,7, ,22,9, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875350607,3145728, , , ,20, , , ,3, , , ,3, , , , ,20,1,2048,1, , , ,2,197757,36, , , , , , , , ,2,40,18235944,-1, , , , , , ,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,8, , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:35:50.674 UTC, ,125,3192365,928,46512, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875350607,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,18779408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:36:32.396 UTC, ,125,3158229,928,12240,136, ,3, ,18,3,0.17, , , , , , , ,3,3, ,2, ,2,1,5, ,14,5, , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875391867,3145728, , , ,13, , , ,3, , , ,3, , , , ,13,1,2048,1, , , , ,153600,27, , , , , , , , , , ,22975296,-1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-04-22 15:36:32.854 UTC, ,125,3161693,928,15840, , ,4,1,10002,1,0.00, , , , , , , ,4,4, , ,1,2,2,6, , , , , , , , , , , , , , , , ,40916,11, ,40110, , , , , , ,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1492875391867,3145728, , , ,3, , , , , , , ,3, , , , ,3,1, , , , , , ,6144,3, , , , , , , , ,1,9,14928336,-1, , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10000, , , , , , , , , , , , , , , , , , , , , , , 
